latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,vpd,tmmx_C,pr,wind_speed,wind_direction,
33.85122,-118.33212,297.1,0.55,0.51,12/18/2016,907,N,VIIRS,n,2,281.68,2.23,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
33.85257,-118.3305,296.76,0.72,0.75,12/18/2016,1047,N,VIIRS,n,2,281.12,1.19,N,0,0.70722526,21.214294,1.7609891,2.31511,224.31044,
33.90689,-118.4043,305.76,0.54,0.42,12/18/2017,1003,N,VIIRS,n,2,285.37,2.46,N,0,0.5683516,20.003845,1.8324176,2.3184066,194.12088,
34.48837,-118.99957,336.05,0.41,0.45,12/18/2017,2122,N,VIIRS,n,2,273.07,7.97,D,0,1.2010164,17.162628,3.031044,3.1016483,184.04945,
33.81384,-118.23671,296.77,0.55,0.43,12/18/2018,919,N,VIIRS,n,2,286.37,1.95,N,0,0.7206044,21.610718,1.5906594,2.3010988,216.10165,
34.41573,-118.92848,343.84,0.49,0.4,12/18/2018,2038,N,VIIRS,n,2,294.82,11.93,D,0,1.0317308,22.361267,2.7876375,3.0170329,184.04945,
33.77617,-118.2299,297.14,0.78,0.78,12/18/2019,834,N,VIIRS,n,2,278.91,1.82,N,2,0.74436814,21.822815,1.4532967,2.418956,216.10165,
34.60807,-117.33481,308.08,0.58,0.52,12/18/2019,1015,N,VIIRS,n,2,272.4,2.4,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.33552,-118.51794,310.13,0.48,0.48,12/18/2020,912,N,VIIRS,n,2,278.51,1.83,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
33.8532,-118.33341,302.12,0.44,0.46,12/18/2021,1010,N,VIIRS,n,2,284.88,2.03,N,0,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.14116,-117.42769,298.59,0.44,0.39,12/18/2022,926,N,VIIRS,n,2,275.56,0.6,N,0,1.1495879,22.73352,2.523077,3.396154,208.9945,
34.1535,-118.19337,314.92,0.55,0.43,12/18/2024,919,N,VIIRS,n,2,287.83,2.37,N,2,1.0561813,23.195343,2.454945,2.4376373,186.12637,
34.60701,-117.33648,311.76,0.43,0.38,12/19/2015,952,N,VIIRS,n,2,273.6,1.66,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.71669,-117.71122,313.58,0.43,0.38,12/19/2015,953,N,VIIRS,n,2,279.68,1.89,N,2,0.81826925,21.389008,2.1343408,3.098901,198.63461,
33.8548,-118.33307,303.65,0.52,0.67,12/19/2016,848,N,VIIRS,n,2,284,1.25,N,0,0.70722526,21.214294,1.7609891,2.31511,224.31044,
33.81933,-118.24299,300.83,0.41,0.6,12/19/2016,1028,N,VIIRS,n,2,283.38,1.31,N,2,0.7206044,21.610718,1.5906594,2.3010988,216.10165,
34.48631,-118.99978,316.97,0.38,0.36,12/19/2017,944,N,VIIRS,n,2,279.2,2.43,N,0,1.2010164,17.162628,3.031044,3.1016483,184.04945,
34.09191,-117.5279,309.1,0.62,0.54,12/19/2018,900,N,VIIRS,n,2,281.44,1.97,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09685,-117.53365,300.19,0.64,0.72,12/19/2018,1040,N,VIIRS,n,2,280.85,1,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
33.84987,-118.32919,295.63,0.59,0.7,12/19/2018,1041,N,VIIRS,n,2,283.4,1.75,N,0,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.33448,-118.52071,324.13,0.45,0.39,12/19/2019,956,N,VIIRS,n,2,276.25,2.61,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.3347,-118.51971,325.28,0.54,0.42,12/19/2019,2115,N,VIIRS,n,2,295.3,2.21,D,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.47289,-118.39922,303.69,0.44,0.62,12/19/2020,853,N,VIIRS,n,2,281.46,2.5,N,0,1.0972803,21.550842,2.2557693,3.595879,173.63187,
34.6083,-117.33604,314.73,0.52,0.67,12/19/2020,1033,N,VIIRS,n,2,273.24,2.01,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.85239,-118.33269,308.22,0.42,0.37,12/19/2021,951,N,VIIRS,n,2,286.58,1.76,N,0,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.33424,-118.51727,325.62,0.46,0.39,12/19/2021,2110,N,VIIRS,n,2,297.05,2.14,D,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
33.85332,-118.33527,300.04,0.57,0.52,12/19/2022,907,N,VIIRS,n,2,283.82,2.31,N,0,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.60791,-117.33735,299.77,0.76,0.77,12/19/2022,1047,N,VIIRS,n,2,270.83,1.78,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.61385,-117.82143,303.96,0.39,0.44,12/19/2023,1003,N,VIIRS,n,2,276.91,0.5,N,0,0.73818684,20.778564,1.7054945,2.7414834,208.01099,
33.85001,-118.33472,320.93,0.34,0.56,12/19/2024,900,N,VIIRS,n,2,286.13,2.48,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.60865,-117.33206,297.57,0.64,0.72,12/19/2024,1040,N,VIIRS,n,2,272.75,1.97,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.85389,-118.33094,296.62,0.59,0.7,12/19/2024,1041,N,VIIRS,n,2,286.39,0.86,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.09376,-117.53333,310.48,0.48,0.48,12/2/2015,1011,N,VIIRS,n,2,278.08,1.53,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
33.71513,-117.70999,304.62,0.48,0.48,12/2/2015,1012,N,VIIRS,n,2,280.38,1.25,N,0,0.81826925,21.389008,2.1343408,3.098901,198.63461,
34.09525,-117.53275,325.55,0.66,0.73,12/2/2015,1950,N,VIIRS,n,2,294.77,3.67,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09429,-117.53019,317.17,0.5,0.49,12/2/2016,907,N,VIIRS,n,2,279.33,2.16,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.0948,-117.52888,326.63,0.4,0.44,12/2/2016,2026,N,VIIRS,n,2,288.71,1.71,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09408,-117.52906,325.53,0.4,0.44,12/2/2017,1003,N,VIIRS,n,2,283.34,2.86,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.33567,-118.52,317.11,0.39,0.44,12/2/2018,919,N,VIIRS,n,2,277.94,1.72,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.33574,-118.51618,304.4,0.51,0.49,12/2/2019,1015,N,VIIRS,n,2,273.18,1.9,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
33.89805,-117.60594,345.46,0.42,0.45,12/2/2020,912,N,VIIRS,n,2,282,13.48,N,0,1.0183241,24.224457,1.4381868,2.814011,198.5055,
34.09421,-117.52937,331.08,0.52,0.41,12/2/2020,2031,N,VIIRS,n,2,301.15,2.71,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.15501,-118.19403,296.6,0.45,0.47,12/2/2021,1010,N,VIIRS,n,2,282.1,1.5,N,2,1.0561813,23.195343,2.454945,2.4376373,186.12637,
34.62142,-117.10258,299.05,0.44,0.38,12/2/2022,925,N,VIIRS,n,2,278.11,1.28,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.85308,-118.33334,296.94,0.64,0.72,12/2/2023,842,N,VIIRS,n,2,284.64,1.23,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
33.82037,-118.24224,303.36,0.33,0.55,12/2/2023,1022,N,VIIRS,n,2,286.43,1.41,N,2,0.7206044,21.610718,1.5906594,2.3010988,216.10165,
34.61025,-117.33656,296.93,0.52,0.41,12/2/2024,918,N,VIIRS,n,2,276.06,1.12,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.15227,-118.19313,308.47,0.56,0.43,12/2/2024,919,N,VIIRS,n,2,280.13,1.47,N,2,1.0561813,23.195343,2.454945,2.4376373,186.12637,
34.60827,-117.33804,304.05,0.4,0.37,12/20/2015,933,N,VIIRS,n,2,276.66,0.98,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.71607,-117.71137,314.52,0.4,0.37,12/20/2015,934,N,VIIRS,n,2,280.03,1.6,N,2,0.81826925,21.389008,2.1343408,3.098901,198.63461,
34.62094,-117.09824,296.29,0.5,0.49,12/20/2016,1009,N,VIIRS,n,2,271.01,1.18,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.81922,-118.24361,299.22,0.45,0.47,12/20/2016,1010,N,VIIRS,n,2,283.74,1.82,N,2,0.7206044,21.610718,1.5906594,2.3010988,216.10165,
34.0935,-117.53108,327.54,0.44,0.39,12/20/2017,925,N,VIIRS,n,2,276.49,1.66,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.48778,-118.99933,353.8,0.43,0.38,12/20/2017,2045,N,VIIRS,n,2,304.21,17.54,D,0,1.2010164,17.162628,3.031044,3.1016483,184.04945,
34.09304,-117.53936,296.07,0.58,0.7,12/20/2018,841,N,VIIRS,n,2,280.57,1.66,N,2,1.1181319,24.10962,1.8876374,2.9648352,208.9945,
34.33546,-118.51801,304.03,0.62,0.54,12/20/2018,1022,N,VIIRS,n,2,283.24,1.4,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.7104,-117.94672,342.85,0.44,0.63,12/20/2018,2141,N,VIIRS,n,2,291.22,4.79,D,0,1.6021428,24.294525,0.6879121,4.403022,192.04121,
34.3357,-118.52117,323.14,0.39,0.36,12/20/2019,937,N,VIIRS,n,2,279.29,2.28,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
33.77403,-118.23078,296.86,0.79,0.78,12/20/2020,834,N,VIIRS,n,2,280.61,0.75,N,2,0.74436814,21.822815,1.4532967,2.418956,237.46428,
34.62063,-117.1028,300.46,0.59,0.53,12/20/2020,1014,N,VIIRS,n,2,275.59,2.06,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60754,-117.33936,295.39,0.57,0.52,12/20/2020,1015,N,VIIRS,n,2,272.07,2.49,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.6207,-117.09986,311.37,0.39,0.36,12/20/2021,932,N,VIIRS,n,2,276.09,1.63,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.85363,-118.33058,299.79,0.41,0.37,12/20/2021,933,N,VIIRS,n,2,285.09,1.82,N,0,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.40996,-118.9533,345.13,0.39,0.36,12/20/2021,2052,N,VIIRS,n,2,292.35,5.8,D,0,1.0617583,22.15329,2.8513737,3.0401099,184.04945,
34.6222,-117.10188,308.85,0.4,0.37,12/20/2023,944,N,VIIRS,n,2,282.08,1.15,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60783,-117.3383,305.86,0.57,0.69,12/20/2024,841,N,VIIRS,n,2,277.69,1.24,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60744,-117.3378,313.59,0.36,0.57,12/20/2024,1022,N,VIIRS,n,2,277.96,1.98,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.96983,-117.48757,328.84,0.44,0.63,12/20/2024,2001,N,VIIRS,n,2,297.14,1.66,D,0,1.1268132,24.76648,1.4104396,2.9582417,208.9945,
34.09297,-117.53492,312.62,0.41,0.45,12/21/2015,915,N,VIIRS,n,2,273.8,1.74,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09495,-117.5274,315.42,0.44,0.38,12/21/2016,951,N,VIIRS,n,2,280.05,1.61,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.02328,-117.39401,350.63,0.49,0.49,12/21/2017,906,N,VIIRS,n,2,284.17,15.33,N,0,1.1404395,24.512634,1.7269231,3.0741758,208.9945,
33.85313,-118.33186,300.43,0.55,0.51,12/21/2017,907,N,VIIRS,n,2,285.9,1.39,N,0,0.70722526,21.214294,1.7609891,2.31511,224.31044,
33.99095,-117.38351,342.77,0.4,0.44,12/21/2017,2026,N,VIIRS,n,2,299.46,101.24,D,0,1.1268132,24.76648,1.4104396,2.9582417,208.9945,
34.35791,-118.95886,339.4,0.42,0.45,12/21/2018,2122,N,VIIRS,n,2,296.12,8.31,D,0,0.97162086,22.209625,2.348901,2.9898353,193.48352,
34.26305,-118.19341,347.35,0.47,0.4,12/21/2019,2038,N,VIIRS,n,2,270.65,11.11,D,0,1.1494505,19.8544,3.431868,2.5304945,186.89835,
34.33403,-118.51912,325.27,0.45,0.39,12/21/2020,956,N,VIIRS,n,2,283.84,2.53,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.60617,-117.33671,302.27,0.47,0.48,12/21/2022,1010,N,VIIRS,n,2,272.14,1.51,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60735,-117.33752,301.92,0.44,0.39,12/21/2023,925,N,VIIRS,n,2,275.86,1.09,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.62401,-117.10123,296.79,0.41,0.45,12/21/2024,1003,N,VIIRS,n,2,272.92,1.48,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.09542,-117.53011,312.56,0.47,0.64,12/22/2017,847,N,VIIRS,n,2,278.82,1.14,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
33.81803,-118.2444,297.36,0.51,0.66,12/22/2017,848,N,VIIRS,n,2,281.93,1.32,N,2,0.7206044,21.610718,1.5906594,2.3010988,216.10165,
34.09082,-117.53,308.91,0.44,0.62,12/22/2017,1028,N,VIIRS,n,2,278.04,1.44,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.60776,-117.33817,302.87,0.4,0.37,12/22/2018,944,N,VIIRS,n,2,280.25,1.11,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.62253,-117.09929,304.45,0.38,0.36,12/22/2020,937,N,VIIRS,n,2,266.86,1.3,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.36558,-118.96427,347.08,0.38,0.36,12/22/2020,2056,N,VIIRS,n,2,303.5,10.09,D,0,0.97162086,22.209625,2.348901,2.9898353,193.48352,
34.33414,-118.51807,319.79,0.4,0.37,12/22/2022,951,N,VIIRS,n,2,280.62,1.57,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.15395,-118.19114,304.1,0.39,0.36,12/22/2024,944,N,VIIRS,n,2,276.06,0.99,N,2,1.0561813,23.195343,2.454945,2.4376373,186.12637,
34.33449,-118.52019,295.77,0.51,0.49,12/23/2015,1017,N,VIIRS,n,2,279.2,0.7,N,0,1.004478,21.653564,2.6324177,3.3162088,194.5467,
33.77649,-118.23023,297.75,0.45,0.47,12/23/2017,1009,N,VIIRS,n,2,276.15,1.01,N,2,0.74436814,21.822815,1.4532967,2.418956,216.10165,
33.85288,-118.33192,302.59,0.47,0.4,12/23/2018,925,N,VIIRS,n,2,288.17,1.69,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
33.61445,-117.82465,310.87,0.45,0.39,12/23/2018,926,N,VIIRS,n,2,282.02,1.23,N,0,0.55173075,19.096436,1.5321429,2.6546702,203.68407,
34.60669,-117.33765,295.1,0.52,0.41,12/23/2020,918,N,VIIRS,n,2,265.05,1.05,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.85184,-118.33172,303.68,0.42,0.38,12/23/2022,932,N,VIIRS,n,2,287.44,1.75,N,0,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.33296,-118.52203,295.04,0.55,0.68,12/23/2023,847,N,VIIRS,n,2,278.61,0.56,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
33.85542,-118.33433,300.1,0.53,0.67,12/23/2023,848,N,VIIRS,n,2,285.1,1.05,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.6105,-117.33668,300.75,0.43,0.62,12/23/2023,1028,N,VIIRS,n,2,276.73,1.45,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.33439,-118.52079,300.91,0.49,0.4,12/23/2024,925,N,VIIRS,n,2,274.27,1.11,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
33.79469,-117.47423,300.67,0.44,0.38,12/23/2024,926,N,VIIRS,n,2,273.82,0.97,N,0,1.2206044,23.18985,1.8494506,3.046978,198.5055,
34.60893,-117.33643,295.07,0.5,0.41,12/24/2015,958,N,VIIRS,n,2,268.98,1.08,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.7154,-117.7125,313.33,0.5,0.41,12/24/2015,959,N,VIIRS,n,2,280.69,1.56,N,2,0.81826925,21.389008,2.1343408,3.098901,198.63461,
34.32046,-118.5118,297.4,0.41,0.37,12/24/2017,950,N,VIIRS,n,2,274.34,0.63,N,0,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.60886,-117.33866,301.48,0.5,0.49,12/24/2018,906,N,VIIRS,n,2,279.64,1.05,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.15182,-118.19244,302.2,0.55,0.51,12/24/2018,907,N,VIIRS,n,2,282.37,1.29,N,2,1.0561813,23.195343,2.454945,2.4376373,186.12637,
34.33555,-118.51639,298.97,0.68,0.74,12/24/2018,1047,N,VIIRS,n,2,282.1,1.2,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
33.77776,-118.23746,296.92,0.55,0.43,12/24/2019,1002,N,VIIRS,n,2,281.09,1.35,N,0,0.74436814,21.822815,1.4532967,2.418956,216.10165,
34.60963,-117.33688,303.96,0.41,0.45,12/24/2022,913,N,VIIRS,n,2,276.3,1.38,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.85473,-118.33393,304.93,0.46,0.47,12/24/2022,914,N,VIIRS,n,2,288.45,2.11,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.62057,-117.10064,302.69,0.49,0.48,12/24/2023,1009,N,VIIRS,n,2,277.75,1.51,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.61017,-117.33859,306.31,0.49,0.49,12/24/2024,907,N,VIIRS,n,2,280.57,1.47,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.85187,-118.33031,296.95,0.39,0.36,12/25/2015,940,N,VIIRS,n,2,285.44,1.01,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
33.85382,-118.33307,301.18,0.54,0.51,12/25/2016,1016,N,VIIRS,n,2,283.47,1.63,N,0,0.70722526,21.214294,1.7609891,2.31511,224.31044,
33.8517,-118.33103,296.88,0.42,0.37,12/25/2017,932,N,VIIRS,n,2,281.7,1.21,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
33.6119,-117.82531,296.25,0.48,0.65,12/25/2018,848,N,VIIRS,n,2,282.07,0.66,N,0,0.55173075,19.096436,1.5321429,2.6546702,208.01099,
34.15446,-118.19126,298.35,0.4,0.6,12/25/2018,1028,N,VIIRS,n,2,280.99,1.07,N,2,1.0561813,23.195343,2.454945,2.4376373,186.12637,
33.85398,-118.33238,303.34,0.39,0.36,12/25/2019,944,N,VIIRS,n,2,284.62,1.18,N,0,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.60571,-117.33759,300.41,0.58,0.7,12/25/2020,840,N,VIIRS,n,2,273.2,1.28,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.90924,-118.40929,295.71,0.32,0.54,12/25/2020,1021,N,VIIRS,n,2,285.22,1.54,N,0,0.5683516,20.003845,1.8324176,2.3184066,194.12088,
34.52139,-117.4543,321.9,0.38,0.36,12/25/2021,938,N,VIIRS,n,2,273.93,2.22,N,0,1.5062637,22.655762,0.7953297,4.366209,198.82143,
34.1531,-118.19122,307.84,0.39,0.36,12/25/2021,939,N,VIIRS,n,2,280.26,0.87,N,2,1.0561813,23.195343,2.454945,2.4376373,186.12637,
33.85308,-118.3326,307.57,0.43,0.62,12/25/2022,855,N,VIIRS,n,2,288.98,1.79,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.60592,-117.33595,300.71,0.52,0.67,12/25/2022,1035,N,VIIRS,n,2,273.36,1.56,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.62302,-117.09948,312.48,0.44,0.38,12/25/2023,950,N,VIIRS,n,2,278.87,1.3,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.85461,-118.33237,301.28,0.41,0.37,12/25/2023,951,N,VIIRS,n,2,287.23,1.08,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
33.81778,-118.24314,295.76,0.51,0.66,12/25/2024,848,N,VIIRS,n,2,282.97,1.47,N,2,0.7206044,21.610718,1.5906594,2.3010988,216.10165,
34.60735,-117.33844,302.09,0.44,0.62,12/25/2024,1028,N,VIIRS,n,2,276.51,1.48,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60703,-117.33533,304.05,0.51,0.41,12/26/2015,921,N,VIIRS,n,2,271.4,1.62,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.18107,-117.27052,328.63,0.43,0.38,12/26/2015,2040,N,VIIRS,n,2,286.38,4.54,D,0,0.99478024,17.936554,4.5173078,3.5076923,208.9945,
33.61274,-117.82101,303.89,0.5,0.41,12/26/2016,957,N,VIIRS,n,2,275.58,1,N,0,0.73818684,20.778564,1.7054945,2.7414834,208.01099,
33.85183,-118.33286,302.99,0.45,0.47,12/26/2017,913,N,VIIRS,n,2,286.92,1.66,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
33.8188,-118.24423,299.28,0.45,0.47,12/26/2018,1009,N,VIIRS,n,2,284.66,1.43,N,2,0.7206044,21.610718,1.5906594,2.3010988,216.10165,
34.33324,-118.51893,312.8,0.52,0.42,12/26/2020,1002,N,VIIRS,n,2,280.22,1.99,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.20995,-117.42912,351.89,0.49,0.49,12/26/2020,2121,N,VIIRS,n,2,320.29,32.77,D,0,0.9534615,16.427765,7.842857,3.6414835,200.17857,
33.81995,-118.24364,297.16,0.55,0.43,12/26/2021,920,N,VIIRS,n,2,283.82,0.95,N,2,0.7206044,21.610718,1.5906594,2.3010988,216.10165,
33.81907,-118.24526,295.92,0.79,0.78,12/26/2022,836,N,VIIRS,n,2,284.86,1.92,N,2,0.7206044,21.610718,1.5906594,2.3010988,216.10165,
34.15104,-118.19313,303.66,0.53,0.5,12/26/2022,1016,N,VIIRS,n,2,284.62,1.51,N,0,1.0561813,23.195343,2.454945,2.4376373,186.12637,
34.15356,-118.19567,306.94,0.42,0.37,12/26/2023,932,N,VIIRS,n,2,280.42,1.03,N,2,1.0561813,23.195343,2.454945,2.4376373,186.12637,
34.60715,-117.33852,299.53,0.61,0.54,12/27/2015,902,N,VIIRS,n,2,270.83,1.67,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60544,-117.33623,302.06,0.64,0.72,12/27/2015,1042,N,VIIRS,n,2,268.02,1.85,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.85188,-118.33121,300.22,0.39,0.36,12/27/2016,938,N,VIIRS,n,2,284.66,1.85,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.09305,-117.5274,330.65,0.4,0.37,12/27/2016,2057,N,VIIRS,n,2,294.48,2.98,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
33.81859,-118.24414,301.63,0.42,0.61,12/27/2017,854,N,VIIRS,n,2,286.76,1.42,N,2,0.7206044,21.610718,1.5906594,2.3010988,216.10165,
34.62298,-117.09939,300.54,0.54,0.68,12/27/2017,1034,N,VIIRS,n,2,278.93,1.59,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.33501,-118.51789,326.59,0.41,0.37,12/27/2018,950,N,VIIRS,n,2,275.1,2.28,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
33.85233,-118.33203,303.27,0.41,0.37,12/27/2018,951,N,VIIRS,n,2,286.57,1.48,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.3341,-118.52107,325.16,0.46,0.39,12/27/2018,2110,N,VIIRS,n,2,292.63,2.85,D,0,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.3342,-118.52271,299.81,0.58,0.52,12/27/2019,906,N,VIIRS,n,2,274.04,1.88,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
33.85165,-118.33297,295.69,0.71,0.75,12/27/2019,1046,N,VIIRS,n,2,280.66,1.45,N,0,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.62138,-117.09894,308.65,0.4,0.37,12/27/2020,943,N,VIIRS,n,2,276.6,1.04,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.29301,-118.79994,326.05,0.4,0.37,12/27/2020,2103,N,VIIRS,l,2,300.13,1.85,D,2,0.8606044,21.211548,2.2247252,3.1618133,176.43681,
34.60651,-117.33676,298.08,0.61,0.53,12/27/2021,901,N,VIIRS,n,2,273.18,1.71,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60648,-117.33263,298.36,0.64,0.72,12/27/2021,1041,N,VIIRS,n,2,272.42,2.21,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.15385,-118.19596,301.75,0.45,0.47,12/27/2023,913,N,VIIRS,n,2,270.55,0.82,N,2,1.0561813,23.195343,2.454945,2.4376373,186.12637,
34.2929,-118.80263,315.01,0.4,0.37,12/27/2024,951,N,VIIRS,n,2,277.17,1.65,N,0,0.8606044,21.211548,2.2247252,3.1618133,176.43681,
33.77438,-118.23132,295.43,0.63,0.72,12/28/2015,843,N,VIIRS,n,2,276.87,1.7,N,2,0.74436814,21.822815,1.4532967,2.418956,237.46428,
34.61014,-117.33597,307.01,0.36,0.57,12/28/2015,1023,N,VIIRS,n,2,268.9,1.31,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.09363,-117.5285,318.71,0.36,0.57,12/28/2015,1024,N,VIIRS,n,2,272.96,1.19,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
33.85313,-118.33139,304.02,0.56,0.43,12/28/2016,919,N,VIIRS,n,2,287.79,2.48,N,0,0.70722526,21.214294,1.7609891,2.31511,224.31044,
33.8516,-118.33205,296.8,0.78,0.78,12/28/2017,835,N,VIIRS,n,2,284.37,1.73,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.62357,-117.1007,299.89,0.6,0.53,12/28/2017,1015,N,VIIRS,n,2,278.76,1.56,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.33334,-118.519,322.32,0.42,0.38,12/28/2018,932,N,VIIRS,n,2,274.84,2.61,N,0,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.33406,-118.5177,331.38,0.39,0.36,12/28/2018,2051,N,VIIRS,n,2,291.06,2.33,D,0,1.004478,21.653564,2.6324177,3.3162088,194.5467,
33.81894,-118.24597,296.3,0.52,0.67,12/28/2019,847,N,VIIRS,n,2,282.11,1.78,N,2,0.7206044,21.610718,1.5906594,2.3010988,216.10165,
33.81277,-118.23787,295.83,0.4,0.6,12/28/2019,1027,N,VIIRS,n,2,282.11,1.17,N,0,0.7206044,21.610718,1.5906594,2.3010988,216.10165,
34.60722,-117.33624,301.31,0.57,0.69,12/28/2021,842,N,VIIRS,n,2,273.43,1.39,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
